BUSINESS NAME,ADDRESS,CITY,ZIP CODE,NAICS CODE,PHONE NUMBER,WEBSITE,ABC LICENSE,ADDRESS AUTHORITY,ADDRESS ID,GEOMETRY
BRG IMAGING CENTER ONEAL,2550 O'NEAL LN,BATON ROUGE,70816,621000,,,NO,BATON ROUGE,61404,POINT (-91.008530815179 30.431500451142)
HARRIS KEVIN ORTHODONTIST,8338 STE 400 SUMMA AVE,BATON ROUGE,70809,621210,,,NO,PARISH,135978,POINT (-91.099652831049 30.398337304289)
EPIK 78 LLC,14150 GRAND SETTLEMENT BLVD,CENTRAL,70818,454000,,,NO,CENTRAL,210638,POINT (-91.031738792496 30.540271239327)
PATRICK MORRIS AGENCY LLC,7341 STE C JEFFERSON HWY,BATON ROUGE,70806,524210,,,NO,BATON ROUGE,176410,POINT (-91.112617250248 30.434331226)
THE ORVIS COMPANY INC,7601 STE 100 BLUEBONNET BLVD,BATON ROUGE,70810,453000,,,NO,PARISH,143275,POINT (-91.096193625701 30.380948166268)
LOUISIANA CAMPAIGN FOR TOBACCO-FREE LIVING,628 N 4TH ST,BATON ROUGE,70802,813000,225-925-7227,http://tobaccofreeliving.org,NO,BATON ROUGE,102152,POINT (-91.187001541076 30.45279873094)
PARLOUR TATTOS LLC D/B/A PERKINS,11843 MARKET PLACE AVE,BATON ROUGE,70816,812199,,,NO,BATON ROUGE,13517,POINT (-91.049272835918 30.40600442092)
HOME 2 SUITES BY HILTON,10800 SIEGEN-HOLIDAY CIR,BATON ROUGE,70809,,,,NO,PARISH,157736,POINT (-91.061740174131 30.392651738976)
ANDERSON HEATING & AIR,13511 PERKINS RD,BATON ROUGE,70810,238000,,,NO,PARISH,139636,POINT (-91.068545649598 30.368907435418)
K9 KREWE,169 BEVERLY DR,BATON ROUGE,70806,815000,,,NO,BATON ROUGE,39667,POINT (-91.155582658015 30.447178918081)
MABELLE BELLE REINE MAKE UP ARTISTRY,7656 PRICE AVE,BATON ROUGE,70811,812000,,,NO,PARISH,112860,POINT (-91.108502165384 30.541836099151)
SAM CAR CARE LLC,12539 S CHOCTAW DR,BATON ROUGE,70815,811000,,,NO,BATON ROUGE,18956,POINT (-91.043711264995 30.472505008016)
ROSELAWN MEMORIAL PARK AND MAUSOLEUM,4045 NORTH ST,BATON ROUGE,70802,812220,,,NO,BATON ROUGE,79615,POINT (-91.14795975545 30.453982187391)
MAGEE'S AUTO REPAIR INC,2933 MISSION DR,BATON ROUGE,70805,811111,,,NO,BATON ROUGE,66150,POINT (-91.145079739943 30.475158719795)
TRACYS CHILD CARE MS,4635 MAPLE DR,BATON ROUGE,70805,815000,,,NO,BATON ROUGE,85473,POINT (-91.152662660714 30.492553167089)
COLLIER BONDING COMPANY,2219 N FOSTER DR,BATON ROUGE,70802,815000,,,NO,BATON ROUGE,55693,POINT (-91.14000754561 30.468839882356)
DEZINS LLC,12043 MIRKWOOD AVE,BATON ROUGE,70810,815000,,,NO,PARISH,14716,POINT (-91.084508224398 30.369232584663)
BATON ROUGE RESIDENTIAL &,355 S CARROLLTON AVE,BATON ROUGE,70806,561000,,,NO,BATON ROUGE,166710,POINT (-91.122407201624 30.447020620739)
FOUR WAY BARBER SHOP,850 EDDIE ROBINSON SR DR,BATON ROUGE,70802,812000,,,NO,BATON ROUGE,166847,POINT (-91.175667638574 30.440226763784)
ABERCROMBIE & FITCH #631,305 CORNELL AVE,BATON ROUGE,70808,453000,,,NO,BATON ROUGE,67885,POINT (-91.170066090102 30.404653163566)
FAT BOY'S PIZZA,3624 NICHOLSON DR,BATON ROUGE,70802,722000,,,YES,LSU,233132,POINT (-91.187087459081 30.413077319054)
STUDIO HUTSON,8342 STE 21 PERKINS RD,BATON ROUGE,70810,812000,,,NO,BATON ROUGE,236824,POINT (-91.106215260821 30.388605770549)
EAST BATON ROUGE DIALYSIS,1333 O'NEAL LN,BATON ROUGE,70816,815000,,,NO,PARISH,136768,POINT (-91.007492458398 30.45009446766)
HIGHLAND ROAD HOP IN,2915 HIGHLAND RD,BATON ROUGE,70802,447000,,,YES,BATON ROUGE,65813,POINT (-91.177342602985 30.421633421358)
IMMACULATE HOME AND COMMERCIAL CLEANING LLC,8626 FORESTWOOD AVE,BATON ROUGE,70812,815000,,,NO,PARISH,184451,POINT (-91.09893221624 30.507934427414)
LOUISIANA HEALTH CARE QUALITY FORUM,304 LAUREL ST,BATON ROUGE,70801,621491,,,NO,BATON ROUGE,139776,POINT (-91.188104902666 30.450219727056)
STAMPLEY'S AUTO REPAIR,120 S 14TH ST,BATON ROUGE,70802,811121,,,NO,BATON ROUGE,30364,POINT (-91.174998246893 30.44715060297)
LA MACHINERY,645 HIGHLANDIA DR,BATON ROUGE,70810,444210,,,NO,PARISH,104023,POINT (-91.025429170804 30.340189189296)
LIL LEE EXPRESS SERVICES,4425 EVANGELINE ST,BATON ROUGE,70805,815000,,,NO,BATON ROUGE,136981,POINT (-91.145571114556 30.493312244219)
SOUTHERN WRITERS BOOK CLUB,4718 WOODLYN DR,BATON ROUGE,70816,813000,225-753-1170,,NO,BATON ROUGE,86096,POINT (-91.03872627345 30.408489565279)
PECK WHITLOCK & ASSOC,4137 STE 130 S SHERWOOD FOREST BLVD,BATON ROUGE,70816,524210,,,NO,BATON ROUGE,144840,POINT (-91.051100316003 30.415351406049)
QUALITY COMPRESSED AIR SERVICE,10454 MAMMOTH AVE,BATON ROUGE,70814,238000,,,NO,BATON ROUGE,4136,POINT (-91.070336861431 30.478475936624)
PERKINS/SON REALTOR,4866 REVERE AVE,BATON ROUGE,70808,531000,,,NO,BATON ROUGE,133993,POINT (-91.137378045303 30.416074407185)
ST. CHRISTOPHERS HALFWAY HOUSE,445 LOVERS LN,BATON ROUGE,70806,623110,,,NO,BATON ROUGE,83801,POINT (-91.152585489926 30.444804912679)
JO ANN FABRIC & CRAFT STORES#2269,10535 S MALL DR,BATON ROUGE,70809,453000,,,NO,BATON ROUGE,162748,POINT (-91.06223475278 30.374164472282)
RATTLESNAKE RIFLES,1021 N FAIRWAY DR,ZACHARY,70791,339000,,,NO,ZACHARY,195595,POINT (-91.18961023711 30.665631452753)
TSUNAMI SUSHI,100 LAFAYETTE ST,BATON ROUGE,70801,722000,,,YES,BATON ROUGE,136159,POINT (-91.188987546991 30.447453820417)
LUCYSBELLS,5960 SIEGEN LN,BATON ROUGE,70809,454000,,,NO,PARISH,143299,POINT (-91.059920079137 30.395970000602)
WHITE SPUNNER CONSTRUCTION INC,18139 HIGHLAND RD,BATON ROUGE,70810,236000,,,NO,PARISH,45305,POINT (-91.028083882203 30.350735809814)
MCINNIS CONSTRUCTION INC,2225 COLLEGE DR,BATON ROUGE,70808,236000,,,NO,BATON ROUGE,55900,POINT (-91.131670171791 30.431415118657)
AT&T MOBILITY,14640 STE 102 JONES CREEK VILLAGE AVE,BATON ROUGE,70817,517000,,,NO,PARISH,243281,POINT (-91.012810223116 30.361678376001)
TURN A ROUND COMMUNITY OUTREACH LLC,4336 STE 104 NORTH BLVD,BATON ROUGE,70806,621000,,,NO,BATON ROUGE,228728,POINT (-91.144770324353 30.448228593881)
BHUTAN WILD ORGANICS,7209 JOLIET AVE,BATON ROUGE,70806,,,,NO,BATON ROUGE,109272,POINT (-91.114977612764 30.437933722889)
CUTTIN UP HAIRCARE FOR KIDS,625 S FOSTER DR,BATON ROUGE,70806,812000,,,NO,BATON ROUGE,102034,POINT (-91.13827119618 30.44345032009)
HERO GENERATORS,2828 DENA LYNN AVE,BATON ROUGE,70816,454000,,,NO,BATON ROUGE,64794,POINT (-91.028665114236 30.43553606171)
ONEAL LAUNDRY,736 O'NEAL LN,BATON ROUGE,70816,815000,,,NO,PARISH,138956,POINT (-91.00881027532 30.457542481616)
MICHAEL J SUNSERI LCSW ACSW LLC,4521 STE 1 JAMESTOWN AVE,BATON ROUGE,70808,815000,,,NO,BATON ROUGE,84194,POINT (-91.138566580897 30.42110520758)
XEROX STATE & LOCAL SOLUTIONS INC,7145 FLORIDA BLVD,BATON ROUGE,70806,815000,,,NO,BATON ROUGE,154306,POINT (-91.115522677809 30.454217438545)
SIMPLY TAXES LLC,4637 STE C PLANK RD,BATON ROUGE,70805,541000,,,NO,BATON ROUGE,233980,POINT (-91.15609909144 30.492004777889)
FIELDS PROFESSIONAL SERVICES & CONSULTING,7814 SEVILLE CT,BATON ROUGE,70820,815000,,,NO,PARISH,168134,POINT (-91.137291925566 30.373667786076)
SOUTHERN BELLE WIG CO,9864 BREEDEN DR,BATON ROUGE,70811,454100,,,NO,PARISH,129001,POINT (-91.104153454952 30.536090608338)
CHANNEL REALTY,11924 STE B COURSEY BLVD,BATON ROUGE,70816,531000,,,NO,BATON ROUGE,230783,POINT (-91.047835406033 30.410759970523)
DAVIS LAWN & PRESSURE WASHING,9655 STE C132 PERKINS RD,BATON ROUGE,70810,541000,,,NO,PARISH,232385,POINT (-91.098881046088 30.380326544747)
APPLIED INDUST TECH DIXIE INC,11627 INDUSTRIPLEX BLVD,BATON ROUGE,70809,423000,,,NO,PARISH,12278,POINT (-91.052387140041 30.38597170619)
FUN SMOKE SHOP,15959 STE A HEWWOOD AVE,BATON ROUGE,70816,453000,,,NO,BATON ROUGE,35193,POINT (-91.008918327157 30.438703372392)
ENGINEERING ASSOCIATES,1415 STE B DELPLAZA DR,BATON ROUGE,70815,541330,,,NO,BATON ROUGE,134902,POINT (-91.083995260231 30.439139784514)
CIRCLE K STORES #2706826,5550 BLUEBONNET BLVD,BATON ROUGE,70809,447000,,,YES,PARISH,95012,POINT (-91.085015754672 30.397137536865)
THE HEALTH CARE CENTER,3955 STE 1-8 GOVERNMENT ST,BATON ROUGE,70806,621000,,,NO,BATON ROUGE,78654,POINT (-91.148821625429 30.444565882336)
BOLD N SASSY,3001 FLORIDA ST,BATON ROUGE,70802,454000,,,NO,BATON ROUGE,66851,POINT (-91.158004893269 30.450478902939)
FINANCE INVESTMENT,5785 PLANK RD,BATON ROUGE,70805,523930,,,NO,BATON ROUGE,97338,POINT (-91.152606142628 30.501928898229)
MARBLE SLAB CREAMERY,7064 STE D SIEGEN LN,BATON ROUGE,70809,445291,,,NO,PARISH,135946,POINT (-91.066127245998 30.385144901706)
"COOK & ASSOCIATES, LLC",1746 WOODDALE BLVD,BATON ROUGE,70806,541110,,,NO,BATON ROUGE,42153,POINT (-91.112146294195 30.464366764918)
MILES PHOTOGRAPHY STUDIO LLC,11701 PLANK RD,BATON ROUGE,70811,541000,,,NO,PARISH,12747,POINT (-91.135593321873 30.552456647365)
RHODES UNITED FIDELITY,2929 SCENIC HWY,BATON ROUGE,70805,812000,,,NO,BATON ROUGE,66055,POINT (-91.168978843896 30.474289605239)
SCOTLAND MONEY MART,10888 SCOTLAND AVE,BATON ROUGE,70807,453000,,,YES,BATON ROUGE,143048,POINT (-91.176435946785 30.543154604354)
DENNIS RIGBY,12589 S HARRELL'S FERRY RD,BATON ROUGE,70816,541000,,,NO,BATON ROUGE,167041,POINT (-91.043467201732 30.432275697537)
T & C TRUCK CENTER,8317 AIRLINE HWY,BATON ROUGE,70815,451000,,,NO,BATON ROUGE,117065,POINT (-91.101028890542 30.460996470607)
ADVONT SOFTWARE DEVELOPMENT LLC,17520 NINE OAKS AVE,BATON ROUGE,70817,454000,,,NO,PARISH,42450,POINT (-91.000941256092 30.356411320923)
LOUISIANA MID-CONTINENT OIL & GAS ASSOCIATION,730 NORTH BLVD,BATON ROUGE,70802,813312,225-387-3205,http://lmoga.com,NO,BATON ROUGE,110003,POINT (-91.183238406978 30.446878409936)
AFFORDABLE RENT TO OWN,4325 AIRLINE HWY,BATON ROUGE,70811,532310,,,NO,BATON ROUGE,137628,POINT (-91.145330836289 30.510181685401)
W C DESIGNS,952 KENILWORTH PKWY,BATON ROUGE,70808,453000,,,NO,BATON ROUGE,126260,POINT (-91.130247063254 30.385909065125)
PENNINGTON RESEARCH FOUNDATION,6400 PERKINS RD,BATON ROUGE,70808,541000,,,NO,BATON ROUGE,103451,POINT (-91.122686953762 30.403352545519)
BERMANS CUSTOM CABINETS,6212 CELIA AVE,BATON ROUGE,70811,238000,,,NO,PARISH,101447,POINT (-91.128029195075 30.553693944916)
VINCI ORAL & FACIAL SURGERY,7225 JEFFERSON HWY,BATON ROUGE,70806,621000,,,NO,BATON ROUGE,109461,POINT (-91.114485333469 30.434344160804)
FASHION QUEEN,16343 BRISTOE AVE,BATON ROUGE,70816,448000,,,NO,PARISH,37105,POINT (-91.005323739317 30.436198632121)
JIMMY JOHNS STORE #3246,4555 ESSEN LN,BATON ROUGE,70809,722000,,,NO,PARISH,227320,POINT (-91.102169630958 30.406072089609)
PALM BEACH TAN,640 STE D ARLINGTON CREEK CENTRE BLVD,BATON ROUGE,70820,812000,,,NO,BATON ROUGE,236816,POINT (-91.163982804602 30.390381143006)
CORPORATE TRAVEL MANAGEMENT N AMERICA INC,8562 STE A JEFFERSON HWY,BATON ROUGE,70809,561000,,,NO,PARISH,155163,POINT (-91.095710301708 30.41820365396)
AFFORDABLE AUTOMOTIVE,4415 CHOCTAW DR,BATON ROUGE,70805,811000,,,NO,BATON ROUGE,83317,POINT (-91.145641806835 30.47070788924)
CIRCLE K STORE #2707656,5857 ESSEN LN,BATON ROUGE,70810,447000,225-767-6880,http://circlek.com/,YES,BATON ROUGE,98095,POINT (-91.108732503314 30.395240398813)
PETSMART,8660 AIRLINE HWY,BATON ROUGE,70806,453910,,,NO,BATON ROUGE,136291,POINT (-91.095603917612 30.449100069572)
WILLIAMS FURNITURE UPHOLSTRY & REFINISHING,2256 73RD AVE,BATON ROUGE,70807,811420,,,NO,BATON ROUGE,56742,POINT (-91.169106523161 30.514893420562)
WALGREENS #17647,2159 STARING LN,BATON ROUGE,70808,446000,,https://walgreens.com/,YES,BATON ROUGE,54681,POINT (-91.110296552021 30.394666543614)
TRINITY IMAGE,6628 OAK PARK DR,BATON ROUGE,70812,453000,,,NO,PARISH,105239,POINT (-91.114018684554 30.511731045681)
RAMA,11353 STE B GREENWELL SPRINGS RD,BATON ROUGE,70814,445000,,,YES,PARISH,10650,POINT (-91.05633962221 30.4949482749)
SALLY BEAUTY SUPPLY #3739,1655 MILLERVILLE RD,BATON ROUGE,70816,446000,,,NO,PARISH,149606,POINT (-91.023452168456 30.444427644443)
INDUSTRIAL PACKAGING AND SUPPLY,2815 MONROE AVE,BATON ROUGE,70802,,,,NO,BATON ROUGE,64573,POINT (-91.160568776118 30.469567205887)
TRADER JOE'S  #754,3535 STE 315 PERKINS RD,BATON ROUGE,70808,445110,,,YES,BATON ROUGE,186545,POINT (-91.15371332257 30.422822500632)
BMR INVESTMENTS,6415 QUIN DR,BATON ROUGE,70817,541330,,,NO,PARISH,103575,POINT (-91.033706918593 30.393452922173)
CYPRESS SPRINGS MERCEDARIAN PRAYER CENTER,17560 GEORGE O'NEAL RD,BATON ROUGE,70817,813000,,,NO,PARISH,134713,POINT (-90.996202547321 30.416906784032)
"ADAM LAW OFFICE, APLC",3036 STE C BRAKLEY DR,BATON ROUGE,70816,541110,,,NO,BATON ROUGE,219937,POINT (-91.050646579134 30.424593125307)
UNI-COPY TECHNOLOGIES,11800 STE 5 INDUSTRIPLEX BLVD,BATON ROUGE,70809,333315,,,NO,PARISH,136204,POINT (-91.050874909666 30.384211251775)
OCHSNER URGENT CARE CENTRAL,10513 STE B SULLIVAN RD,CENTRAL,70818,621000,,,NO,CENTRAL,247900,POINT (-91.029526801809 30.543963541331)
HAIR CLUB,10001 STE 200 PERKINS ROWE,BATON ROUGE,70810,812000,,,NO,PARISH,226429,POINT (-91.095269744685 30.379783840134)
MORALES HOME BUILDERS,17211 N LAKEWAY AVE,BATON ROUGE,70810,236000,,,NO,PARISH,40835,POINT (-91.018147362737 30.331974077387)
ADRIAN L HICKMAN,10615 CLEARVIEW AVE,BATON ROUGE,70811,541000,,,NO,PARISH,5317,POINT (-91.12148253765 30.545718798782)
THE STUTES LAW GROUP LLC,3671 ALETHA DR,BATON ROUGE,70814,541000,,,NO,BATON ROUGE,75574,POINT (-91.074527364693 30.483700489767)
ACADIAN OAKS PET CLINIC INC,4229 NORTH BLVD,BATON ROUGE,70806,621000,,,NO,BATON ROUGE,81422,POINT (-91.145885185901 30.448770750585)
"PICOU, C F ASSOCIATES",11934 MARKET PLACE AVE,BATON ROUGE,70816,541330,,,NO,BATON ROUGE,14043,POINT (-91.048469853 30.405504579665)
DNT PROPERTIES LLC,17022 SPRING CT,BATON ROUGE,70816,236000,,,NO,PARISH,153168,POINT (-90.997792332201 30.419575587697)
CUSTOM ACTUATION SALES LLC,13021 S CHOCTAW DR,BATON ROUGE,70815,423000,,,NO,BATON ROUGE,21108,POINT (-91.040530100895 30.472815953177)
BRUNS FAMILY DENTAL CNTR LLC,6860 BLUEBONNET BLVD,BATON ROUGE,70810,621000,,,NO,PARISH,135994,POINT (-91.093565355048 30.388395256156)
BATON ROUGE HOME INSPECTION,1352 TALLWOOD DR,BATON ROUGE,70816,561000,,,NO,PARISH,23680,POINT (-91.027336746366 30.44708806807)
MJA ASSOCIATES LLC,6004 PERKINS RD,BATON ROUGE,70808,541000,,,NO,BATON ROUGE,135906,POINT (-91.126666394791 30.40733885642)
CASH IN YOUR POCKET,8537 GREENWELL SPRINGS RD,BATON ROUGE,70814,522291,,,NO,PARISH,137102,POINT (-91.099024243166 30.481780119031)
JUST QUALITY POWER WASHING,2541 SHADA AVE,BATON ROUGE,70805,811000,,,NO,BATON ROUGE,61229,POINT (-91.165840416516 30.505340569232)
SHOWS CALI BERTHELOT & WALSH LLP,628 SAINT LOUIS ST,BATON ROUGE,70802,541000,,,NO,BATON ROUGE,102327,POINT (-91.187612196858 30.442376364602)
AACO ENGINEERING,8221 STE E SUMMA AVE,BATON ROUGE,70809,541330,,,NO,PARISH,135725,POINT (-91.100898656596 30.400047202375)
LEROYS LIPSMACK N LEMONADE,3902 FAIRFIELDS AVE,BATON ROUGE,70802,454000,,,NO,BATON ROUGE,77859,POINT (-91.151199962642 30.466951658889)
THE DESIGNSMITH,729 PENALVER ST,BATON ROUGE,70802,815000,,,,BATON ROUGE,142448,POINT (-91.186048425186 30.441381563393)
CONNIES CANDLES & GIFTS,1736 BELLRIDGE DR,BATON ROUGE,70815,454000,,,NO,BATON ROUGE,41585,POINT (-91.062592610153 30.43867052951)
"PETERSON'S AIR CONDITIONING & REFRIGERATION, INC.",10339 MAMMOTH AVE,BATON ROUGE,70814,238220,,,NO,BATON ROUGE,3082,POINT (-91.072163223218 30.477700128786)
KCCB LLC,18159 E PETROLEUM DR,BATON ROUGE,70809,515112,,,NO,PARISH,143335,POINT (-91.020502694101 30.351712663867)
LOUISIANA HOSPITAL ASSOCIATION,2334 WEYMOUTH DR,BATON ROUGE,70809,813920,,,NO,BATON ROUGE,148285,POINT (-91.083160429865 30.42890536343)
LEADER GASKET TECHNOLOGIES,8622 S CHOCTAW DR,BATON ROUGE,70815,521000,,,NO,BATON ROUGE,119132,POINT (-91.097353188647 30.471093834102)
CUSTOMCREATIONS BY SHEENALEANN LLC,9635 DEER RUN AVE,ZACHARY,70791,454000,,,NO,PARISH,127336,POINT (-91.077717058172 30.649869386606)
PEGGY'S DANCE STUDIO,1145 SUNSHINE DR,BAKER,70714,711000,,,NO,BAKER,191679,POINT (-91.151163698417 30.586604354731)
TEXAS ROADHOUSE,10360 N MALL DR,BATON ROUGE,70809,722000,,,YES,BATON ROUGE,144903,POINT (-91.064605461985 30.379067892675)
GABRIELLES BRIDAL SALON,3482 STE F DRUSILLA LN,BATON ROUGE,70809,315233,,,NO,BATON ROUGE,135364,POINT (-91.091248931428 30.419457140101)
ROTO ROOTER SEWER SERVICE,9562 MAMMOTH AVE,BATON ROUGE,70814,561000,,,NO,BATON ROUGE,126835,POINT (-91.081419333499 30.473595428815)
SERVICE EQUIPMENT AND REPAIR CO,2122 FLONACHER RD,ZACHARY,70791,811000,,,NO,ZACHARY,192694,POINT (-91.196102883248 30.664401779924)
ANGELA GREGORY LEGACY LLC,4087 CAPITAL HEIGHTS AVE,BATON ROUGE,70806,453000,,,NO,BATON ROUGE,80024,POINT (-91.147742450293 30.442617056502)
REGENCY HOME,9943 REGENCY DR,BATON ROUGE,70815,621000,,,NO,BATON ROUGE,129522,POINT (-91.077207651987 30.436180249278)
DRESSER-RAND COMPANY,2444 DUMONT DR,BATON ROUGE,70815,423830,,,NO,BATON ROUGE,59938,POINT (-91.050383404629 30.471200273859)
RUNWAY BEAUTY BAR LLC,6555 SUMRALL DR,BATON ROUGE,70812,448000,,,NO,PARISH,104839,POINT (-91.126182952626 30.513981891918)
OFFICE DEPOT #2742,1651 MILLERVILLE RD,BATON ROUGE,70816,453000,,,NO,PARISH,148282,POINT (-91.023403977425 30.444985929511)
CAPITOL CITY SOCIAL CLUB,2727 N ACADIAN THWY W,BATON ROUGE,70805,454000,,,NO,BATON ROUGE,63483,POINT (-91.156828036245 30.472441297324)
CHILIS HAMBURGER GRILL & BAR,4550 CONSTITUTION AVE,BATON ROUGE,70808,722000,,,YES,BATON ROUGE,84675,POINT (-91.139166426775 30.422162751284)
HELMUT SCHNEIDER,998 STANFORD AVE,BATON ROUGE,70808,621000,,,NO,BATON ROUGE,159835,POINT (-91.161036459154 30.408377514239)
"WATTS REAL ESTATE, INC.",11615 CLOVERLAND AVE,BATON ROUGE,70809,531130,,,NO,PARISH,167124,POINT (-91.051806493958 30.391488647179)
LANDMARK BANK,20070 PLANK RD,ZACHARY,70791,521000,,,NO,ZACHARY,198181,POINT (-91.10516379998 30.647122017836)
CONNIE G MORRISON,11764 STE B S HARRELL'S FERRY RD,BATON ROUGE,70816,561000,,,NO,BATON ROUGE,135171,POINT (-91.051477420109 30.430242450424)
LEVEL CONSTRUCTION & DEVELOPMENT,442 MAIN ST,BATON ROUGE,70802,236000,,,NO,BATON ROUGE,84106,POINT (-91.186335434003 30.451337410055)
D R BELLS TRUCKING,765 MARILYN DR,BATON ROUGE,70815,484000,,,NO,BATON ROUGE,112807,POINT (-91.076620719829 30.44742687207)
BASS AUTOMOTIVE,2421 N 3RD ST,BATON ROUGE,70805,811111,,,NO,PARISH,142797,POINT (-91.188336180385 30.469978674176)
OWEN BIOSCIENCES INC,7053 REVENUE DR,BATON ROUGE,70809,423450,,,NO,PARISH,108203,POINT (-91.04836997035 30.376428270797)
CLEGGS NURSERY LLC,5696 SIEGEN LN,BATON ROUGE,70809,444000,,,NO,PARISH,96398,POINT (-91.05666696099 30.39889660041)
IHOP 4478,6875 SIEGEN LN,BATON ROUGE,70809,722000,,,NO,PARISH,107043,POINT (-91.06240873823 30.387226075333)
C & S GRANITE & CABINETS HOME CENTER LLC,11169 DARRYL DR,BATON ROUGE,70815,339000,,,NO,BATON ROUGE,9536,POINT (-91.059757618239 30.471326477542)
RAYMOND POST AIA ARCHITECTS,12032 BRICKSOME AVE,BATON ROUGE,70816,541000,,,NO,BATON ROUGE,14621,POINT (-91.047977861086 30.424787205101)
BLACKIES PLACE LLC,10010 SULLIVAN RD,CENTRAL,70818,722000,,,YES,CENTRAL,243273,POINT (-91.027808294806 30.540122983341)
DAVILCO ELECTRIC,2327 N AIRWAY DR,BATON ROUGE,70815,336332,,,NO,BATON ROUGE,57991,POINT (-91.099019773025 30.469457100764)
NAMI LOUISIANA-MENTAL ILLNESS CARE,11762 STE E S HARRELL'S FERRY RD,BATON ROUGE,70816,622210,,,NO,BATON ROUGE,135176,POINT (-91.051477125903 30.430346099421)
MASTERPIECES GALORE,3360 SYCAMORE ST,BATON ROUGE,70805,454000,,,NO,BATON ROUGE,71993,POINT (-91.156188737569 30.494362744629)
J4 CONSTRUCTION,8731 CARRIAGE COURT DR,BATON ROUGE,70817,,,,NO,PARISH,144232,POINT (-90.980331353854 30.374589838638)
DHL,14141 STE 2M AIRLINE HWY,BATON ROUGE,70817,491110,,,NO,PARISH,144340,POINT (-91.023528403223 30.367490984809)
BENGAL PRODUCTS INC,13739 AIRLINE HWY,BATON ROUGE,70817,453000,,,NO,PARISH,24935,POINT (-91.029148866458 30.372204635419)
GREENTREE LAWN SERVICE,7162 MODESTO AVE,BATON ROUGE,70811,815000,,,NO,PARISH,109030,POINT (-91.116314057722 30.521330595696)
FAB BOUTIQUE & ETC,14531 SUNNYHILL AVE,BATON ROUGE,70819,454100,,,,BATON ROUGE,28720,POINT (-91.025425477796 30.473255468625)
MYNAJ DESIGNS & ACCESSORIES LLC,5934 CHERRYL DR,BATON ROUGE,70814,454000,,,NO,PARISH,98734,POINT (-91.041614474767 30.500051275812)
TRINA SUGAR SHACK EXPRESS   LLC,6354 SILVERLEAF AVE,BATON ROUGE,70812,445000,,,,PARISH,103174,POINT (-91.125011642154 30.509261220915)
PRO NAILS,6418 GROOM RD,BAKER,70714,821000,,,NO,BAKER,191450,POINT (-91.128349603214 30.580503938755)
MIKES LAWN SERVICE,10083 PORT HUDSON-PRIDE RD,ZACHARY,70791,111000,,,NO,PARISH,60328,POINT (-91.073791654962 30.697915006699)
LUSLOVE DESIGN LLC,3904 SARASOTA DR,BATON ROUGE,70814,454100,,,NO,PARISH,77882,POINT (-91.053388622246 30.486621348696)
VINH PHAT ORIENTAL MARKET,12351 FLORIDA BLVD,BATON ROUGE,70815,445110,225-273-1175,,YES,BATON ROUGE,136893,POINT (-91.044767747766 30.461931468117)
MARTIN AND PEN BUILDERS LLC,6630 STE N EXCHEQUER DR,BATON ROUGE,70809,236000,,,NO,PARISH,233648,POINT (-91.048921123131 30.383303060409)
THE KEEPING ROOM,3535 STE 320 PERKINS RD,BATON ROUGE,70808,,,,NO,BATON ROUGE,186547,POINT (-91.153557139152 30.422722648482)
KASTER & COP LLC,1076 CARNEY RD,ZACHARY,70791,,,,NO,PARISH,156465,POINT (-91.209559814549 30.618887250553)
HOLLY BESSE LLC,4333 AMERICAN WAY,BATON ROUGE,70816,,,,NO,BATON ROUGE,219319,POINT (-91.053093687727 30.416296432344)
UNITED RENTALS,6952 AIRLINE HWY,BATON ROUGE,70805,532310,,,NO,BATON ROUGE,107527,POINT (-91.121140368627 30.487261294739)
NEW HAVEN CHURCH OF GOD,1723 STE A1 DALLAS DR,BATON ROUGE,70806,813000,,,NO,BATON ROUGE,40944,POINT (-91.110032672717 30.465329785844)
VILLAGE FOUR,4748 TIGERLAND AVE,BATON ROUGE,70820,531110,,,NO,BATON ROUGE,86494,POINT (-91.183353008148 30.392331192716)
CHRISTIAN MOVERS,10568 FERNCLIFF AVE,BATON ROUGE,70815,815000,,,NO,BATON ROUGE,5056,POINT (-91.066948228771 30.447372799819)
MCBRIDE PATRICK Q ACCTG & TAX CONSULTING,707 RAPIDES ST,BATON ROUGE,70806,541211,,,NO,BATON ROUGE,108328,POINT (-91.13129710686 30.442554908406)
WHOLESALE MATTRESS FACTORY,13565 FLORIDA BLVD,BATON ROUGE,70815,423000,,,NO,BATON ROUGE,24022,POINT (-91.033977491373 30.463203744031)
DASSAU LAW FIRM LLC,4860 NORTH BLVD,BATON ROUGE,70806,541000,,,NO,BATON ROUGE,87473,POINT (-91.139962099922 30.448508968004)
SIEGEN CAR CARE LLC,6888 SIEGEN LN,BATON ROUGE,70809,811000,,,NO,PARISH,107102,POINT (-91.063828928835 30.386936337)
INDIA'S RESTAURANT,5230 ESSEN LN,BATON ROUGE,70809,722211,,,YES,BATON ROUGE,140815,POINT (-91.106789991502 30.400558520507)
ANNA KARINS PHOTOGRAPHY,458 AMERICA ST,BATON ROUGE,70802,624000,,,NO,BATON ROUGE,84886,POINT (-91.185566304162 30.445819415654)
BRUNSON SAFE & LOCK CO,4137 PLANK RD,BATON ROUGE,70805,561622,,,NO,BATON ROUGE,80545,POINT (-91.157550609374 30.487751425416)
